owl2primer-equivalentclass-collection+class+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#MyBirthdayGuests	owl2primer-equivalentclass-collection+individual+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#Bill	linksTo	{}	{}
owl2primer-equivalentclass-collection+class+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#MyBirthdayGuests	owl2primer-equivalentclass-collection+individual+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#John	linksTo	{}	{}
owl2primer-equivalentclass-collection+class+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#MyBirthdayGuests	owl2primer-equivalentclass-collection+individual+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#Mary	linksTo	{}	{}
owl2primer-equivalentclass-collection+individual+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#Bill	owl2primer-equivalentclass-collection+class+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#MyBirthdayGuests	directParent	{}	{}
owl2primer-equivalentclass-collection+individual+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#Bill	owl2primer-equivalentclass-collection+class+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#MyBirthdayGuests	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	{}	{}
owl2primer-equivalentclass-collection+individual+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#Bill	owl2primer-equivalentclass-collection+class+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#MyBirthdayGuests	linksTo	{}	{}
owl2primer-equivalentclass-collection+individual+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#John	owl2primer-equivalentclass-collection+class+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#MyBirthdayGuests	directParent	{}	{}
owl2primer-equivalentclass-collection+individual+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#John	owl2primer-equivalentclass-collection+class+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#MyBirthdayGuests	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	{}	{}
owl2primer-equivalentclass-collection+individual+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#John	owl2primer-equivalentclass-collection+class+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#MyBirthdayGuests	linksTo	{}	{}
owl2primer-equivalentclass-collection+individual+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#Mary	owl2primer-equivalentclass-collection+class+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#MyBirthdayGuests	directParent	{}	{}
owl2primer-equivalentclass-collection+individual+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#Mary	owl2primer-equivalentclass-collection+class+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#MyBirthdayGuests	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	{}	{}
owl2primer-equivalentclass-collection+individual+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#Mary	owl2primer-equivalentclass-collection+class+http://www.ebi.ac.uk/testcases/owl2primer/equivalentClass-collection.owl#MyBirthdayGuests	linksTo	{}	{}
