efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000467	efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000468	hierarchicalParent	{"childRelationToParent":"http://purl.obolibrary.org/obo/BFO_0000050","parentRelationToChild":"http://purl.obolibrary.org/obo/BFO_0000051"}	{"http://purl.obolibrary.org/obo/BFO_0000050","http://purl.obolibrary.org/obo/BFO_0000051"}
efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000467	efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000468	relatedTo	{"property":"http://purl.obolibrary.org/obo/BFO_0000050","value":"http://purl.obolibrary.org/obo/UBERON_0000468","type":["related"],"http://www.w3.org/1999/02/22-rdf-syntax-ns#type":"http://www.w3.org/2002/07/owl#Restriction","http://www.w3.org/2002/07/owl#onProperty":"http://purl.obolibrary.org/obo/BFO_0000050","http://www.w3.org/2002/07/owl#someValuesFrom":"http://purl.obolibrary.org/obo/UBERON_0000468","isObsolete":false}	{"http://purl.obolibrary.org/obo/BFO_0000050","http://www.w3.org/2002/07/owl#Restriction","http://purl.obolibrary.org/obo/BFO_0000050","http://purl.obolibrary.org/obo/UBERON_0000468"}
efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000467	efo-hierarchical-properties+property+http://purl.obolibrary.org/obo/BFO_0000050	linksTo	{}	{}
efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000467	efo-hierarchical-properties+property+http://purl.obolibrary.org/obo/BFO_0000051	linksTo	{}	{}
efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000467	efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000468	linksTo	{}	{}
efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000483	efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000468	hierarchicalParent	{"childRelationToParent":"http://purl.obolibrary.org/obo/BFO_0000050","parentRelationToChild":"http://purl.obolibrary.org/obo/BFO_0000051"}	{"http://purl.obolibrary.org/obo/BFO_0000050","http://purl.obolibrary.org/obo/BFO_0000051"}
efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000483	efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000468	relatedTo	{"property":"http://purl.obolibrary.org/obo/BFO_0000050","value":"http://purl.obolibrary.org/obo/UBERON_0000468","type":["related"],"http://www.w3.org/1999/02/22-rdf-syntax-ns#type":"http://www.w3.org/2002/07/owl#Restriction","http://www.w3.org/2002/07/owl#onProperty":"http://purl.obolibrary.org/obo/BFO_0000050","http://www.w3.org/2002/07/owl#someValuesFrom":"http://purl.obolibrary.org/obo/UBERON_0000468","isObsolete":false}	{"http://purl.obolibrary.org/obo/BFO_0000050","http://www.w3.org/2002/07/owl#Restriction","http://purl.obolibrary.org/obo/BFO_0000050","http://purl.obolibrary.org/obo/UBERON_0000468"}
efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000483	efo-hierarchical-properties+property+http://purl.obolibrary.org/obo/BFO_0000050	linksTo	{}	{}
efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000483	efo-hierarchical-properties+property+http://purl.obolibrary.org/obo/BFO_0000051	linksTo	{}	{}
efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000483	efo-hierarchical-properties+class+http://purl.obolibrary.org/obo/UBERON_0000468	linksTo	{}	{}
