":START_ID",":TYPE",":END_ID","_json"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","http://www.w3.org/2000/01/rdf-schema#subClassOf","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#subClassOf","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","linksTo","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","hierarchicalParent","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","rdfs+ontology+http://www.w3.org/2000/01/rdf-schema#","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","directParent","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Container","http://www.w3.org/2000/01/rdf-schema#subClassOf","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Container","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Container","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#subClassOf","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Container","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Container","linksTo","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Container","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Container","linksTo","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Container","hierarchicalParent","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Container","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","rdfs+ontology+http://www.w3.org/2000/01/rdf-schema#","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Container","directParent","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Container","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#ContainerMembershipProperty","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#ContainerMembershipProperty","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#subClassOf","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#ContainerMembershipProperty","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#ContainerMembershipProperty","linksTo","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#ContainerMembershipProperty","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#ContainerMembershipProperty","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","rdfs+ontology+http://www.w3.org/2000/01/rdf-schema#","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#ContainerMembershipProperty","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Datatype","http://www.w3.org/2000/01/rdf-schema#subClassOf","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Datatype","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Datatype","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#subClassOf","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Datatype","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Datatype","linksTo","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Datatype","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Datatype","linksTo","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Datatype","hierarchicalParent","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Datatype","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","rdfs+ontology+http://www.w3.org/2000/01/rdf-schema#","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Datatype","directParent","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Datatype","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Literal","http://www.w3.org/2000/01/rdf-schema#subClassOf","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Literal","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Literal","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#subClassOf","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Literal","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Literal","linksTo","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Literal","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Literal","linksTo","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Literal","hierarchicalParent","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Literal","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","rdfs+ontology+http://www.w3.org/2000/01/rdf-schema#","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Literal","directParent","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Literal","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","linksTo","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","rdfs+ontology+http://www.w3.org/2000/01/rdf-schema#","{}"
"rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","linksTo","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Literal","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#domain","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","linksTo","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#range","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","http://www.w3.org/2000/01/rdf-schema#range","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Literal","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","rdfs+ontology+http://www.w3.org/2000/01/rdf-schema#","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","http://www.w3.org/2000/01/rdf-schema#domain","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#domain","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#domain","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#domain","linksTo","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#domain","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#domain","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#range","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2000/01/rdf-schema#range","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#domain","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","rdfs+ontology+http://www.w3.org/2000/01/rdf-schema#","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#subPropertyOf","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#domain","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#seeAlso","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","linksTo","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#range","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2000/01/rdf-schema#range","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","rdfs+property+http://www.w3.org/2000/01/rdf-schema#seeAlso","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","rdfs+ontology+http://www.w3.org/2000/01/rdf-schema#","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://www.w3.org/2000/01/rdf-schema#domain","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","directParent","rdfs+property+http://www.w3.org/2000/01/rdf-schema#seeAlso","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","linksTo","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Literal","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#domain","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","linksTo","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#range","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","http://www.w3.org/2000/01/rdf-schema#range","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Literal","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","rdfs+ontology+http://www.w3.org/2000/01/rdf-schema#","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","http://www.w3.org/2000/01/rdf-schema#domain","rdfs+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#member","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#member","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#comment","{}"
"rdfs+property+http://www.w3.org/2000/01/rdf-schema#member","linksTo","rdfs+property+http://www.w3.org/2000/01/rdf-schema#label","{}"
