":START_ID",":TYPE",":END_ID","_json"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Class","http://www.w3.org/2000/01/rdf-schema#subClassOf","owl+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Class","hierarchicalParent","owl+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Class","directParent","owl+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Class","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","owl+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Container","http://www.w3.org/2000/01/rdf-schema#subClassOf","owl+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Container","hierarchicalParent","owl+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Container","directParent","owl+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Container","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","owl+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#ContainerMembershipProperty","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","owl+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Datatype","http://www.w3.org/2000/01/rdf-schema#subClassOf","owl+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Datatype","hierarchicalParent","owl+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Datatype","directParent","owl+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Datatype","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","owl+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Literal","http://www.w3.org/2000/01/rdf-schema#subClassOf","owl+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Literal","hierarchicalParent","owl+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Literal","directParent","owl+class+http://www.w3.org/2000/01/rdf-schema#Resource","{}"
"owl+class+http://www.w3.org/2000/01/rdf-schema#Literal","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","owl+class+http://www.w3.org/2000/01/rdf-schema#Class","{}"
